inspection_date,vehicle_id,vehicle_age_years,mileage_km,service_gap_months,brake_wear_percent,engine_alerts_90d,vibration_index,battery_voltage,avg_engine_temp_c,prior_failures,harsh_braking_events_30d,failure_probability_hidden,failure_next_30_days
2025-10-03 18:00:00,VH-0167,6.34,73020,4.98,35.97,1,4.19,12.92,91.02,0,5,0.0034,0
2025-10-04 00:00:00,VH-0168,0.49,3000,4.32,43.18,2,3.87,13.44,92.23,0,4,0.0043,0
2025-10-04 06:00:00,VH-0169,6.42,89796,0.98,49.71,2,7.67,11.96,96.0,2,11,0.0949,0
2025-10-04 12:00:00,VH-0170,11.11,175520,2.48,88.06,2,5.5,12.48,85.62,2,5,0.3589,0
2025-10-04 18:00:00,VH-0171,6.86,97725,0.84,56.11,1,3.77,12.87,91.05,1,7,0.0697,0
2025-10-05 00:00:00,VH-0172,9.03,77932,18.07,58.13,3,5.09,11.58,97.0,0,8,0.7488,1
2025-10-05 06:00:00,VH-0173,5.68,82006,5.17,50.47,2,5.21,12.37,89.1,1,9,0.0707,0
2025-10-05 12:00:00,VH-0174,5.01,69960,5.69,42.68,1,4.46,12.36,93.92,2,12,0.0167,0
2025-10-05 18:00:00,VH-0175,6.19,92267,10.32,59.95,2,4.74,13.04,84.53,0,11,0.0424,0
2025-10-06 00:00:00,VH-0176,3.08,31538,6.87,57.69,0,5.03,13.22,90.98,0,6,0.0141,0
2025-10-06 06:00:00,VH-0177,2.69,36155,4.3,26.06,0,4.96,12.41,97.19,0,6,0.001,0
2025-10-06 12:00:00,VH-0178,8.49,119939,4.33,65.02,2,4.78,11.87,92.09,1,9,0.2241,0
2025-10-06 18:00:00,VH-0179,8.77,164698,2.31,69.41,0,4.39,12.69,85.3,0,13,0.0089,0
2025-10-07 00:00:00,VH-0180,2.62,24323,7.77,31.67,1,4.08,12.84,84.31,0,15,0.0031,0
2025-10-07 06:00:00,VH-0181,7.72,124039,7.96,57.27,2,4.29,12.77,94.9,0,10,0.0242,0
2025-10-07 12:00:00,VH-0182,4.97,81899,5.74,17.7,1,5.18,12.19,96.63,0,1,0.0087,0
2025-10-07 18:00:00,VH-0183,6.08,61430,5.07,34.79,2,4.67,12.76,92.85,0,6,0.0035,0
2025-10-08 00:00:00,VH-0184,6.4,82901,8.01,55.9,3,7.33,12.16,93.55,2,8,0.5262,0
2025-10-08 06:00:00,VH-0185,7.79,127016,2.26,48.51,1,6.26,12.69,82.88,2,6,0.1234,0
2025-10-08 12:00:00,VH-0186,5.42,76276,7.13,52.89,0,2.97,12.48,90.1,0,11,0.0121,0
2025-10-08 18:00:00,VH-0187,8.87,139486,14.98,63.79,0,4.23,12.76,86.67,2,9,0.5333,1
2025-10-09 00:00:00,VH-0188,6.0,90597,3.41,44.01,1,2.47,12.71,87.48,1,5,0.0101,0
2025-10-09 06:00:00,VH-0189,6.82,61809,4.72,48.18,0,1.75,12.36,96.96,0,7,0.0048,0
2025-10-09 12:00:00,VH-0190,3.03,37708,12.49,37.96,2,4.09,12.55,83.84,0,7,0.0218,0
2025-10-09 18:00:00,VH-0191,10.81,153971,5.74,71.16,1,3.9,12.17,83.01,0,11,0.1111,0
2025-10-10 00:00:00,VH-0192,6.42,108823,9.7,64.2,1,6.23,11.97,93.67,0,7,0.078,0
2025-10-10 06:00:00,VH-0193,7.05,107387,7.42,54.0,2,5.91,13.07,91.83,1,7,0.0963,0
2025-10-10 12:00:00,VH-0194,1.02,14673,7.85,2.85,0,3.09,13.3,86.95,1,7,0.0048,0
2025-10-10 18:00:00,VH-0195,3.06,45263,3.26,27.61,0,3.37,12.67,91.05,2,4,0.0075,0
2025-10-11 00:00:00,VH-0196,8.42,118309,3.17,33.32,7,7.26,12.66,102.71,3,4,0.8874,1
2025-10-11 06:00:00,VH-0197,5.95,80431,8.85,51.02,1,5.99,13.14,87.53,0,13,0.051,0
2025-10-11 12:00:00,VH-0198,0.3,5911,1.71,30.6,0,2.33,13.37,86.21,0,2,0.0001,0
2025-10-11 18:00:00,VH-0199,7.9,105406,4.88,62.24,1,3.49,12.3,91.39,0,8,0.0229,0
2025-10-12 00:00:00,VH-0200,3.79,74510,8.01,47.15,2,4.09,12.54,93.68,0,9,0.0066,0
2025-10-12 06:00:00,VH-0201,8.87,165803,4.7,81.43,2,5.83,11.75,96.13,2,3,0.8159,1
2025-10-12 12:00:00,VH-0202,4.97,74950,5.11,22.5,0,3.52,12.85,86.84,0,6,0.0039,0
2025-10-12 18:00:00,VH-0203,5.73,88006,10.02,44.21,0,4.63,12.84,92.05,0,7,0.011,0
2025-10-13 00:00:00,VH-0204,8.27,128486,13.48,41.17,3,7.12,12.6,100.51,2,5,0.8348,1
2025-10-13 06:00:00,VH-0205,2.87,22602,22.7,20.76,1,2.23,12.51,90.75,1,4,0.111,0
2025-10-13 12:00:00,VH-0206,2.62,52797,12.73,53.89,1,3.52,12.65,90.65,2,5,0.1063,0
2025-10-13 18:00:00,VH-0207,4.69,57128,3.99,48.97,2,2.81,12.27,91.03,0,5,0.0118,0
2025-10-14 00:00:00,VH-0208,7.35,107693,2.82,59.6,1,3.74,12.6,88.18,2,11,0.0961,1
2025-10-14 06:00:00,VH-0209,1.74,18716,4.04,21.67,0,3.11,12.57,84.87,0,4,0.0009,0
2025-10-14 12:00:00,VH-0210,0.86,34194,8.1,16.76,2,3.21,12.93,90.92,0,3,0.0026,0
2025-10-14 18:00:00,VH-0211,7.34,89220,4.36,48.13,1,4.89,12.18,94.1,1,11,0.0592,0
2025-10-15 00:00:00,VH-0212,3.63,41957,3.36,44.44,1,4.0,12.88,86.95,0,12,0.0025,0
2025-10-15 06:00:00,VH-0213,4.18,72439,14.54,45.56,0,4.3,12.85,89.77,0,6,0.0568,0
2025-10-15 12:00:00,VH-0214,0.37,6976,4.25,2.0,1,3.15,13.0,90.02,0,3,0.0016,0
2025-10-15 18:00:00,VH-0215,3.43,43491,7.68,32.85,0,3.47,12.72,98.62,0,9,0.002,0
2025-10-16 00:00:00,VH-0216,5.18,72530,7.54,17.71,1,3.84,12.82,94.93,1,7,0.0124,0
2025-10-16 06:00:00,VH-0217,7.62,76756,1.0,51.64,2,4.16,13.14,96.41,0,5,0.0061,0
2025-10-16 12:00:00,VH-0218,3.19,47091,13.98,24.4,1,4.32,12.42,96.16,0,7,0.0342,0
2025-10-16 18:00:00,VH-0219,9.51,149280,2.14,49.97,3,3.48,12.56,91.21,1,5,0.0862,0
2025-10-17 00:00:00,VH-0220,3.42,80615,1.55,53.01,1,4.56,13.28,98.57,0,6,0.0052,0
2025-10-17 06:00:00,VH-0221,3.42,63053,3.89,44.42,1,3.21,12.93,91.8,1,7,0.0047,0
2025-10-17 12:00:00,VH-0222,9.2,146904,2.86,66.7,2,4.85,11.68,93.0,2,7,0.2646,0
2025-10-17 18:00:00,VH-0223,5.75,66476,12.57,65.07,4,3.1,12.09,89.07,0,8,0.1172,0
2025-10-18 00:00:00,VH-0224,3.76,40111,6.79,38.15,1,3.47,12.87,89.13,0,9,0.0014,0
2025-10-18 06:00:00,VH-0225,4.8,91193,3.62,38.76,1,4.67,12.48,82.91,2,7,0.0683,0
2025-10-18 12:00:00,VH-0226,8.72,130027,1.5,64.86,2,5.46,12.94,92.29,1,6,0.1264,0
2025-10-18 18:00:00,VH-0227,9.01,21125,7.35,21.17,2,2.61,12.93,89.22,2,4,0.0718,0
2025-10-19 00:00:00,VH-0228,3.08,48120,4.55,48.24,0,4.14,12.5,88.08,0,11,0.0035,0
2025-10-19 06:00:00,VH-0229,5.09,110812,8.05,56.0,1,5.75,12.13,85.35,1,2,0.1308,1
2025-10-19 12:00:00,VH-0230,5.43,53312,6.82,39.22,2,3.66,12.38,96.15,0,7,0.009,0
2025-10-19 18:00:00,VH-0231,2.64,61699,2.93,19.97,2,4.25,12.62,95.89,0,9,0.0021,0
2025-10-20 00:00:00,VH-0232,5.06,31530,8.76,28.59,2,1.84,13.02,100.17,0,2,0.0255,0
2025-10-20 06:00:00,VH-0233,5.21,97258,1.93,47.72,2,3.74,12.28,100.98,0,7,0.0098,0
2025-10-20 12:00:00,VH-0234,8.16,112340,4.4,40.82,2,5.08,12.66,94.12,0,8,0.0605,0
2025-10-20 18:00:00,VH-0235,8.34,73955,4.86,38.45,2,5.34,12.86,98.59,1,7,0.0687,0
2025-10-21 00:00:00,VH-0236,4.34,69784,5.36,45.04,0,3.38,12.89,90.99,2,4,0.0059,0
2025-10-21 06:00:00,VH-0237,4.64,86648,1.82,45.03,0,6.83,12.83,89.28,0,7,0.0065,0
2025-10-21 12:00:00,VH-0238,6.93,109002,12.16,35.12,4,5.45,12.22,94.93,0,8,0.2785,1
2025-10-21 18:00:00,VH-0239,3.68,52064,2.93,30.99,0,2.51,13.35,92.45,0,6,0.0013,0
2025-10-22 00:00:00,VH-0240,6.73,98588,1.18,43.19,3,6.12,12.48,115.7,0,11,0.0149,0
2025-10-22 06:00:00,VH-0241,4.97,64536,6.97,40.49,0,2.66,12.86,95.17,1,5,0.0044,0
2025-10-22 12:00:00,VH-0242,2.68,38234,17.91,30.97,0,3.95,12.34,91.21,0,6,0.0358,0
2025-10-22 18:00:00,VH-0243,2.71,34674,1.0,23.9,1,2.84,12.17,93.24,0,12,0.0006,0
2025-10-23 00:00:00,VH-0244,8.96,159757,2.46,62.52,2,3.98,12.31,95.16,3,13,0.5945,1
2025-10-23 06:00:00,VH-0245,4.79,42701,10.1,32.15,1,4.82,12.41,91.36,4,7,0.2685,0
2025-10-23 12:00:00,VH-0246,9.46,100216,5.64,60.87,2,4.41,12.24,96.79,1,14,0.2524,0
2025-10-23 18:00:00,VH-0247,3.86,52868,1.89,37.87,1,5.69,12.49,91.47,1,12,0.0342,0
2025-10-24 00:00:00,VH-0248,5.96,58547,4.83,53.37,2,3.19,12.74,87.34,0,3,0.0042,0
2025-10-24 06:00:00,VH-0249,11.42,164446,15.19,82.99,1,3.65,12.19,93.63,2,16,0.8973,1
2025-10-24 12:00:00,VH-0250,2.45,37046,13.02,47.54,0,3.13,12.42,92.64,0,3,0.0144,0
2025-10-24 18:00:00,VH-0251,0.3,16505,25.42,39.58,0,6.27,12.24,90.41,0,7,0.2038,0
2025-10-25 00:00:00,VH-0252,8.55,140777,9.03,80.75,1,5.78,11.89,93.84,0,14,0.3002,1
2025-10-25 06:00:00,VH-0253,3.05,37692,3.8,15.94,2,4.53,12.81,97.87,0,7,0.0036,0
2025-10-25 12:00:00,VH-0254,5.15,56804,9.98,43.52,1,4.6,12.92,91.44,0,7,0.0024,0
2025-10-25 18:00:00,VH-0255,3.68,52978,3.19,49.18,0,3.3,13.18,87.42,0,4,0.0045,0
2025-10-26 00:00:00,VH-0256,5.9,46599,5.14,49.35,2,6.81,12.31,90.66,0,2,0.0147,0
2025-10-26 06:00:00,VH-0257,2.73,23238,3.21,16.01,3,4.46,13.45,93.16,1,1,0.0152,0
2025-10-26 12:00:00,VH-0258,4.73,74423,9.0,49.15,4,5.11,12.36,103.83,1,6,0.1315,0
2025-10-26 18:00:00,VH-0259,6.37,101206,8.47,50.53,1,5.49,12.05,91.15,1,8,0.0635,0
2025-10-27 00:00:00,VH-0260,2.58,36516,3.44,51.58,0,2.33,12.28,90.96,1,11,0.0069,0
2025-10-27 06:00:00,VH-0261,3.38,53713,11.53,18.14,0,2.92,12.13,87.84,1,1,0.0116,0
2025-10-27 12:00:00,VH-0262,4.3,61157,13.96,27.88,0,3.63,12.51,87.77,1,2,0.0355,0
2025-10-27 18:00:00,VH-0263,1.49,28018,3.83,5.03,2,4.86,12.73,88.83,1,5,0.0041,0
2025-10-28 00:00:00,VH-0264,4.1,75186,7.45,43.23,1,2.92,12.35,91.36,0,8,0.0088,0
2025-10-28 06:00:00,VH-0265,5.51,55111,14.51,62.39,3,4.28,12.01,91.76,1,4,0.3181,0
2025-10-28 12:00:00,VH-0266,4.16,61476,7.0,36.68,0,3.67,12.2,96.21,1,12,0.0262,0
2025-10-28 18:00:00,VH-0267,4.49,67738,4.41,40.38,1,2.56,12.31,90.14,1,12,0.0063,0
2025-10-29 00:00:00,VH-0268,5.15,62631,5.29,44.18,0,3.39,12.91,89.47,1,7,0.0093,0
2025-10-29 06:00:00,VH-0269,3.5,55573,3.79,33.97,0,4.36,13.33,89.28,1,3,0.001,0
2025-10-29 12:00:00,VH-0270,7.0,98497,11.76,53.17,2,3.17,12.94,94.24,1,9,0.1506,0
2025-10-29 18:00:00,VH-0271,8.93,138889,10.83,66.11,2,6.51,12.43,101.51,1,5,0.5902,1
2025-10-30 00:00:00,VH-0272,3.99,71746,20.13,30.27,3,5.01,12.08,89.5,0,8,0.241,1
2025-10-30 06:00:00,VH-0273,6.46,98925,3.13,47.79,2,5.01,12.3,94.69,1,8,0.1687,1
2025-10-30 12:00:00,VH-0274,4.58,61545,3.61,46.14,2,4.25,12.9,85.08,3,3,0.1617,0
2025-10-30 18:00:00,VH-0275,6.15,79584,1.58,54.01,0,2.99,12.51,95.61,1,9,0.0195,0
2025-10-31 00:00:00,VH-0276,9.27,70631,8.14,55.65,3,3.88,12.38,93.6,0,11,0.1926,0
2025-10-31 06:00:00,VH-0277,6.52,97882,2.19,52.61,3,5.19,13.23,87.32,2,4,0.0818,0
2025-10-31 12:00:00,VH-0278,0.59,3000,19.48,23.21,2,2.94,12.55,85.89,1,6,0.0556,0
2025-10-31 18:00:00,VH-0279,6.38,108060,2.86,60.77,0,4.59,13.34,94.36,0,13,0.014,0
2025-11-01 00:00:00,VH-0280,8.41,112087,0.93,45.89,3,4.09,12.08,85.92,0,7,0.0349,0
2025-11-01 06:00:00,VH-0281,4.62,95218,2.12,40.13,0,4.71,12.83,91.75,1,11,0.0089,0
2025-11-01 12:00:00,VH-0282,7.79,118111,6.85,53.41,0,5.04,12.47,88.38,0,10,0.0486,0
2025-11-01 18:00:00,VH-0283,3.41,41695,5.24,15.73,1,2.22,12.32,89.53,0,4,0.0015,0
2025-11-02 00:00:00,VH-0284,1.34,36596,2.81,34.32,0,3.67,13.13,86.47,1,6,0.0023,0
2025-11-02 06:00:00,VH-0285,5.57,58682,5.05,48.93,4,3.05,13.08,90.36,2,4,0.1303,0
2025-11-02 12:00:00,VH-0286,0.63,3000,3.5,10.42,1,1.55,13.65,87.74,0,6,0.0001,0
2025-11-02 18:00:00,VH-0287,4.58,76989,8.01,47.28,0,3.46,12.67,92.59,0,8,0.0105,0
2025-11-03 00:00:00,VH-0288,8.55,133394,2.27,52.14,3,8.02,11.77,94.75,1,10,0.3508,0
2025-11-03 06:00:00,VH-0289,0.3,9007,6.18,8.62,0,4.08,12.99,92.14,0,4,0.0003,0
2025-11-03 12:00:00,VH-0290,1.87,27120,6.36,51.14,1,5.07,12.99,90.73,0,7,0.0216,0
2025-11-03 18:00:00,VH-0291,2.52,31598,5.36,15.85,0,4.16,12.63,93.14,0,6,0.0008,0
2025-11-04 00:00:00,VH-0292,5.04,68177,7.37,23.95,2,4.52,12.59,95.14,0,6,0.0375,0
2025-11-04 06:00:00,VH-0293,4.25,72847,5.01,43.34,0,4.9,12.45,87.75,1,3,0.0048,0
2025-11-04 12:00:00,VH-0294,8.84,150008,8.94,68.1,4,4.95,12.2,91.31,0,11,0.1721,0
2025-11-04 18:00:00,VH-0295,7.68,159419,5.35,75.83,4,6.16,12.76,101.46,3,10,0.7857,1
2025-11-05 00:00:00,VH-0296,6.49,108605,12.1,75.95,1,5.76,12.79,88.21,2,11,0.5854,1
2025-11-05 06:00:00,VH-0297,5.58,72374,6.16,31.29,0,4.7,12.07,92.86,0,7,0.0126,0
2025-11-05 12:00:00,VH-0298,6.22,91530,11.61,39.66,2,5.82,12.16,93.87,0,9,0.2637,0
2025-11-05 18:00:00,VH-0299,2.96,16965,3.55,42.61,1,3.75,12.18,88.96,0,9,0.0022,0
2025-11-06 00:00:00,VH-0300,7.43,90047,2.5,57.41,1,6.07,13.14,94.58,0,13,0.0476,0
2025-11-06 06:00:00,VH-0301,2.31,29158,8.89,36.71,0,3.32,12.94,96.5,0,4,0.001,0
2025-11-06 12:00:00,VH-0302,7.37,118013,5.43,47.8,0,6.63,11.72,94.44,1,5,0.0517,0
2025-11-06 18:00:00,VH-0303,8.28,131360,0.62,72.56,1,5.41,12.46,92.75,2,11,0.1346,0
2025-11-07 00:00:00,VH-0304,5.75,63632,3.07,47.52,1,3.7,12.48,99.36,1,11,0.0088,0
2025-11-07 06:00:00,VH-0305,4.74,67156,6.87,41.26,1,2.95,12.28,82.5,2,5,0.0442,0
2025-11-07 12:00:00,VH-0306,6.24,104349,5.09,43.59,2,3.91,12.86,87.19,1,6,0.0173,0
2025-11-07 18:00:00,VH-0307,0.3,9828,2.96,22.35,0,2.35,13.26,86.85,0,5,0.0005,0
2025-11-08 00:00:00,VH-0308,5.99,84992,5.39,64.34,2,4.42,12.6,100.1,0,8,0.0845,0
2025-11-08 06:00:00,VH-0309,4.91,56553,6.05,22.55,0,2.55,12.33,93.99,0,7,0.0015,0
2025-11-08 12:00:00,VH-0310,5.07,72371,1.19,31.02,1,5.48,12.44,83.56,1,3,0.006,0
2025-11-08 18:00:00,VH-0311,7.04,41793,11.4,23.53,1,3.96,12.31,89.2,0,10,0.0197,0
2025-11-09 00:00:00,VH-0312,5.01,87969,13.11,40.56,0,4.25,12.21,83.5,3,8,0.4445,0
2025-11-09 06:00:00,VH-0313,2.24,47597,3.06,32.69,2,2.92,12.79,92.06,0,5,0.0011,0
2025-11-09 12:00:00,VH-0314,4.83,45188,17.52,43.62,1,3.11,12.47,95.47,0,4,0.0109,0
2025-11-09 18:00:00,VH-0315,5.38,85828,5.12,50.36,1,2.11,12.01,95.33,1,11,0.017,0
2025-11-10 00:00:00,VH-0316,5.5,74357,3.35,41.97,0,5.64,12.32,92.16,0,2,0.004,0
2025-11-10 06:00:00,VH-0317,5.62,87784,3.27,48.76,1,2.94,12.57,88.74,1,7,0.0039,0
2025-11-10 12:00:00,VH-0318,7.9,147691,16.78,71.64,1,3.68,12.65,90.76,2,8,0.6386,0
2025-11-10 18:00:00,VH-0319,2.38,37767,2.31,9.62,0,5.03,13.1,93.93,1,7,0.0007,0
2025-11-11 00:00:00,VH-0320,5.66,70691,6.14,52.95,1,4.55,12.51,103.41,1,5,0.0658,0
2025-11-11 06:00:00,VH-0321,8.55,161685,6.67,58.61,2,5.48,12.46,87.61,1,8,0.0982,0
2025-11-11 12:00:00,VH-0322,0.69,13520,8.93,16.9,2,4.05,12.7,100.77,0,4,0.042,0
2025-11-11 18:00:00,VH-0323,5.67,124309,5.79,60.93,0,5.54,12.89,91.99,1,7,0.1037,0
2025-11-12 00:00:00,VH-0324,3.68,63328,16.01,36.89,4,4.72,12.53,100.06,0,5,0.1092,0
2025-11-12 06:00:00,VH-0325,4.24,69813,17.96,45.66,2,2.79,12.74,93.12,2,8,0.1872,0
2025-11-12 12:00:00,VH-0326,2.85,40911,13.71,32.49,1,4.57,12.01,98.7,2,4,0.1214,0
2025-11-12 18:00:00,VH-0327,4.76,56581,7.14,32.21,1,4.43,12.25,93.26,0,10,0.0214,0
2025-11-13 00:00:00,VH-0328,9.99,176330,10.19,91.45,4,7.05,12.24,93.88,3,7,0.9678,1
2025-11-13 06:00:00,VH-0329,1.91,10673,4.36,29.83,2,2.43,12.95,94.27,0,5,0.0007,0
2025-11-13 12:00:00,VH-0330,2.16,25657,11.68,29.64,0,2.76,13.42,95.01,1,12,0.0025,0
2025-11-13 18:00:00,VH-0331,1.81,26257,3.5,34.52,0,3.88,12.17,89.94,0,12,0.0021,0
2025-11-14 00:00:00,VH-0332,9.69,176263,2.65,64.62,4,4.93,12.34,85.7,1,5,0.1609,0
2025-11-14 06:00:00,VH-0333,4.0,57076,2.59,61.93,2,1.84,12.67,91.15,0,10,0.007,0
2025-11-14 12:00:00,VH-0334,5.13,67861,8.15,26.15,2,4.51,12.57,93.55,0,5,0.0032,0
2025-11-14 18:00:00,VH-0335,4.15,33106,14.77,29.7,1,4.64,12.99,91.5,1,8,0.0729,0
2025-11-15 00:00:00,VH-0336,2.74,50012,15.53,30.19,1,3.81,12.75,88.83,0,6,0.0158,0
2025-11-15 06:00:00,VH-0337,4.59,87528,0.68,41.46,0,4.72,12.15,96.98,0,6,0.0012,0
2025-11-15 12:00:00,VH-0338,11.59,111434,10.6,47.37,3,5.38,12.58,83.03,1,6,0.4253,0
2025-11-15 18:00:00,VH-0339,8.82,157878,2.5,58.08,1,5.14,12.94,92.44,5,13,0.6831,0
2025-11-16 00:00:00,VH-0340,2.98,52843,22.48,48.77,0,3.92,12.35,90.5,0,7,0.0703,0
2025-11-16 06:00:00,VH-0341,6.88,119373,1.85,40.85,1,6.06,11.97,102.9,1,5,0.0826,0
2025-11-16 12:00:00,VH-0342,3.04,34744,1.21,40.66,1,2.8,12.73,90.73,0,4,0.0005,0
2025-11-16 18:00:00,VH-0343,0.58,3000,10.75,26.72,1,4.19,12.86,93.72,0,9,0.001,0
2025-11-17 00:00:00,VH-0344,7.85,117027,4.16,50.0,3,3.86,12.77,94.75,3,8,0.2353,0
2025-11-17 06:00:00,VH-0345,8.22,117723,3.98,61.18,3,4.25,11.79,94.8,2,11,0.2085,0
2025-11-17 12:00:00,VH-0346,7.92,91498,3.02,44.7,2,5.77,12.18,102.5,0,13,0.021,0
2025-11-17 18:00:00,VH-0347,3.98,46066,3.45,19.18,1,2.68,13.06,85.18,0,8,0.0015,0
2025-11-18 00:00:00,VH-0348,4.77,60073,11.06,23.69,1,3.81,12.96,87.97,0,8,0.011,0
2025-11-18 06:00:00,VH-0349,7.15,81634,2.58,51.38,2,6.83,12.66,97.99,1,7,0.2411,0
2025-11-18 12:00:00,VH-0350,6.22,79778,4.98,50.17,0,5.11,12.9,91.84,0,9,0.016,0
2025-11-18 18:00:00,VH-0351,4.18,63929,2.36,40.88,1,3.35,12.85,89.66,1,5,0.0082,0
2025-11-19 00:00:00,VH-0352,0.99,34861,5.97,24.2,1,3.2,13.13,90.65,1,5,0.0014,0
2025-11-19 06:00:00,VH-0353,5.5,89186,3.92,43.59,0,4.02,12.62,94.58,2,7,0.0055,0
2025-11-19 12:00:00,VH-0354,8.01,106393,7.68,47.34,0,5.69,12.5,93.27,2,6,0.4423,0
2025-11-19 18:00:00,VH-0355,2.09,27176,8.38,5.53,0,2.5,12.24,85.69,2,5,0.0066,0
2025-11-20 00:00:00,VH-0356,6.86,85436,14.93,45.43,4,3.81,12.47,96.69,3,9,0.9121,1
2025-11-20 06:00:00,VH-0357,6.06,95978,21.56,54.26,4,5.7,11.66,96.2,1,6,0.7683,1
2025-11-20 12:00:00,VH-0358,7.15,106319,3.28,52.04,1,2.88,12.74,93.19,3,7,0.1553,0
2025-11-20 18:00:00,VH-0359,7.47,38429,9.05,51.24,3,3.26,12.17,92.22,0,6,0.0722,0
2025-11-21 00:00:00,VH-0360,3.39,82443,3.87,31.71,1,4.21,12.83,85.46,2,6,0.0297,0
2025-11-21 06:00:00,VH-0361,1.0,16261,8.21,15.15,0,3.35,12.4,93.04,0,4,0.0023,0
2025-11-21 12:00:00,VH-0362,3.81,59429,7.97,38.17,1,2.68,12.4,93.48,2,6,0.027,0
2025-11-21 18:00:00,VH-0363,7.51,138948,7.8,64.35,1,5.28,12.48,99.12,2,12,0.4238,0
2025-11-22 00:00:00,VH-0364,3.79,64334,9.52,15.29,0,4.47,12.8,83.65,1,7,0.0062,0
2025-11-22 06:00:00,VH-0365,3.4,52822,6.25,41.74,1,3.3,13.02,90.7,0,8,0.0085,0
2025-11-22 12:00:00,VH-0366,0.46,10083,4.17,24.13,1,5.15,12.47,90.82,0,4,0.0011,0
2025-11-22 18:00:00,VH-0367,9.76,182955,6.02,49.74,2,5.93,11.74,91.79,0,11,0.1219,1
2025-11-23 00:00:00,VH-0368,7.35,100052,20.54,47.87,1,3.49,11.7,83.44,0,6,0.2364,0
2025-11-23 06:00:00,VH-0369,7.2,107101,3.58,41.77,0,6.01,12.11,85.67,2,6,0.0992,0
2025-11-23 12:00:00,VH-0370,7.72,131121,4.43,53.54,3,4.67,12.97,95.89,0,8,0.0541,0
2025-11-23 18:00:00,VH-0371,6.7,115578,3.08,38.06,1,4.84,12.99,89.32,3,9,0.0606,0
2025-11-24 00:00:00,VH-0372,4.56,63741,0.99,42.91,0,3.42,12.35,85.58,0,9,0.0045,0
2025-11-24 06:00:00,VH-0373,4.77,69011,5.32,60.71,0,4.59,13.18,97.45,0,8,0.0166,0
2025-11-24 12:00:00,VH-0374,4.09,70111,8.6,43.09,4,4.22,12.99,107.58,0,3,0.0361,0
2025-11-24 18:00:00,VH-0375,12.05,168752,2.68,44.82,3,5.19,11.64,94.51,2,9,0.2657,0
2025-11-25 00:00:00,VH-0376,6.65,103859,13.46,53.88,0,4.19,11.9,82.59,2,12,0.2579,0
2025-11-25 06:00:00,VH-0377,3.99,49255,7.52,31.06,2,3.61,11.99,94.58,1,6,0.0174,0
2025-11-25 12:00:00,VH-0378,6.41,116651,11.13,41.24,0,5.57,12.31,80.36,3,4,0.1682,0
2025-11-25 18:00:00,VH-0379,2.57,34667,7.03,33.08,0,2.33,12.68,82.41,2,11,0.0132,0
2025-11-26 00:00:00,VH-0380,9.11,125198,4.96,67.68,2,4.91,12.33,95.33,2,9,0.563,0
2025-11-26 06:00:00,VH-0381,3.48,41043,4.25,22.8,0,3.75,11.98,82.95,0,4,0.0016,0
2025-11-26 12:00:00,VH-0382,6.5,76469,6.83,22.17,2,4.29,11.94,91.46,2,6,0.0744,0
2025-11-26 18:00:00,VH-0383,7.97,80881,7.26,19.14,3,5.61,12.43,87.59,0,3,0.0188,0
2025-11-27 00:00:00,VH-0384,6.2,86126,3.79,36.93,2,3.01,12.75,92.59,0,7,0.0032,0
2025-11-27 06:00:00,VH-0385,5.45,106872,4.87,49.53,2,5.32,11.84,99.07,0,7,0.089,0
2025-11-27 12:00:00,VH-0386,5.23,97575,18.04,42.3,2,3.4,11.79,89.44,0,8,0.0757,0
2025-11-27 18:00:00,VH-0387,5.05,76928,6.1,33.84,1,3.73,12.9,91.17,5,8,0.1447,0
2025-11-28 00:00:00,VH-0388,3.7,34655,6.55,35.64,4,2.96,12.19,91.0,0,5,0.0096,0
2025-11-28 06:00:00,VH-0389,4.03,69162,15.29,45.17,1,3.82,12.37,87.58,0,6,0.0657,0
2025-11-28 12:00:00,VH-0390,9.05,142566,7.33,64.95,3,4.75,11.81,90.42,2,4,0.5157,1
2025-11-28 18:00:00,VH-0391,4.92,85333,5.56,54.46,4,6.51,12.86,100.78,1,8,0.1372,0
2025-11-29 00:00:00,VH-0392,3.16,51399,10.92,26.19,1,4.19,11.83,84.43,0,8,0.0381,0
2025-11-29 06:00:00,VH-0393,3.86,69940,9.34,26.72,0,4.42,12.43,88.55,1,9,0.0541,0
2025-11-29 12:00:00,VH-0394,8.06,98361,6.67,42.47,0,3.19,12.68,91.64,2,8,0.0617,1
2025-11-29 18:00:00,VH-0395,6.96,120114,7.07,48.44,2,5.63,12.62,98.17,1,11,0.1657,0
2025-11-30 00:00:00,VH-0396,6.66,145248,4.53,38.77,0,6.45,12.32,93.43,1,7,0.0335,0
2025-11-30 06:00:00,VH-0397,4.53,78440,2.21,35.97,2,5.3,12.43,93.09,0,10,0.0103,0
2025-11-30 12:00:00,VH-0398,6.69,88152,8.45,58.81,6,3.95,12.31,95.53,0,6,0.1147,0
2025-11-30 18:00:00,VH-0399,3.53,51613,1.51,43.74,1,3.49,12.3,95.77,0,6,0.0072,0
2025-12-01 00:00:00,VH-0400,4.53,67200,2.3,45.3,0,4.06,12.64,85.69,1,6,0.0054,0
2025-12-01 06:00:00,VH-0401,7.72,92394,4.82,48.45,5,4.55,12.39,93.01,1,5,0.1138,0
