service_id,service_date,month,city,service_center,vehicle_model,vehicle_age_years,mileage_km,service_type,complaint_category,warranty_status,parts_cost_inr,labor_cost_inr,total_bill_inr,turnaround_hours,customer_rating,repeat_visit_30d,technician_experience_years,payment_mode
SRV-01609,2025-08-14,Aug,Nashik,College Road Auto Care,Polo,10.2,112103,Emergency,Brakes,Out of Warranty,15760,5540,25130,21.0,3.9,No,2,UPI
SRV-01610,2025-10-02,Oct,Pune,Wakad Service Hub,Taigun,3.2,48249,Repair,Engine,Out of Warranty,26910,4440,36990,22.0,4.6,No,2,Debit Card
SRV-01611,2025-05-26,May,Nagpur,Wardha Road Auto Care,Tiguan,2.3,20468,Emergency,Engine,Under Warranty,11050,3890,17630,24.2,3.5,No,11,Debit Card
SRV-01612,2025-08-10,Aug,Nashik,College Road Auto Care,Virtus,0.3,3907,Scheduled Maintenance,Tyres/Suspension,Under Warranty,2180,1220,4010,7.0,3.7,Yes,9,UPI
SRV-01613,2025-01-09,Jan,Nashik,College Road Auto Care,Polo,3.5,45882,Scheduled Maintenance,General Service,Under Warranty,1300,1220,2970,3.4,4.4,No,13,Net Banking
SRV-01614,2025-04-08,Apr,Nagpur,Hingna Service Hub,Taigun,4.6,49658,Scheduled Maintenance,General Service,Out of Warranty,4560,2800,8680,7.6,4.6,No,2,UPI
SRV-01615,2025-05-26,May,Mumbai,Navi Mumbai Workshop,Vento,7.7,82126,Scheduled Maintenance,General Service,Out of Warranty,3170,2480,6670,1.7,4.6,No,14,Credit Card
SRV-01616,2025-09-15,Sep,Nashik,College Road Auto Care,Virtus,2.9,36154,Scheduled Maintenance,Engine,Under Warranty,2240,1610,4540,7.7,4.6,No,5,UPI
SRV-01617,2025-07-01,Jul,Nagpur,Wardha Road Auto Care,Taigun,1.5,8907,Scheduled Maintenance,General Service,Out of Warranty,3720,1830,6550,8.0,5.0,No,3,Credit Card
SRV-01618,2025-11-19,Nov,Nagpur,Wardha Road Auto Care,Tiguan,3.4,38866,Scheduled Maintenance,Brakes,Out of Warranty,7750,2270,11820,4.0,4.8,No,3,Debit Card
SRV-01619,2025-08-03,Aug,Nashik,Ambad Service Hub,Virtus,1.3,20863,Inspection,General Service,Under Warranty,370,1040,1660,1.1,5.0,No,4,UPI
SRV-01620,2025-03-22,Mar,Nagpur,Hingna Service Hub,Vento,6.4,91708,Repair,Tyres/Suspension,Out of Warranty,9020,4690,16180,17.3,4.4,No,5,Cash
SRV-01621,2025-07-13,Jul,Nagpur,Wardha Road Auto Care,Virtus,2.6,44200,Scheduled Maintenance,General Service,Out of Warranty,2830,1740,5390,5.4,4.7,No,11,Credit Card
SRV-01622,2025-08-05,Aug,Nagpur,Wardha Road Auto Care,Vento,1.8,12024,Inspection,Engine,Under Warranty,760,1050,2140,10.4,4.4,No,7,Cash
SRV-01623,2025-11-23,Nov,Mumbai,Navi Mumbai Workshop,Tiguan,5.2,52687,Scheduled Maintenance,Brakes,Out of Warranty,6130,1810,9370,8.3,4.8,No,3,Debit Card
SRV-01624,2025-08-05,Aug,Pune,Baner Auto Care,Virtus,2.9,33652,Scheduled Maintenance,General Service,Under Warranty,1100,1710,3320,6.4,3.9,Yes,4,Net Banking
SRV-01625,2025-07-19,Jul,Nagpur,Wardha Road Auto Care,Taigun,2.3,18064,Repair,Tyres/Suspension,Under Warranty,5760,3180,10550,17.3,3.9,No,10,UPI
SRV-01626,2025-03-11,Mar,Nashik,Ambad Service Hub,Vento,3.2,30054,Repair,Electrical,Out of Warranty,16720,5010,25640,15.7,4.6,No,11,UPI
SRV-01627,2025-11-08,Nov,Mumbai,Thane Auto Care,Tiguan,5.1,87380,Scheduled Maintenance,General Service,Out of Warranty,6720,3240,11750,7.8,4.4,No,3,Credit Card
SRV-01628,2025-10-27,Oct,Nagpur,Wardha Road Auto Care,Tiguan,4.6,55154,Repair,Tyres/Suspension,Out of Warranty,18010,5500,27740,14.4,4.6,No,3,Credit Card
SRV-01629,2025-09-30,Sep,Pune,Hadapsar Workshop,Virtus,5.0,45334,Repair,Brakes,Out of Warranty,9620,5510,17850,12.6,3.6,Yes,5,UPI
SRV-01630,2025-04-05,Apr,Pune,Wakad Service Hub,Taigun,5.8,78548,Scheduled Maintenance,Air Conditioning,Out of Warranty,4270,3640,9330,6.5,3.9,Yes,3,UPI
SRV-01631,2025-06-24,Jun,Pune,Hadapsar Workshop,Taigun,4.7,76341,Repair,Brakes,Out of Warranty,11450,3980,18210,14.7,4.4,No,3,Net Banking
SRV-01632,2025-08-14,Aug,Pune,Hadapsar Workshop,Virtus,3.4,47337,Scheduled Maintenance,Tyres/Suspension,Out of Warranty,4310,2000,7450,5.1,4.5,No,18,UPI
SRV-01633,2025-09-13,Sep,Nagpur,Wardha Road Auto Care,Virtus,1.9,19016,Repair,Tyres/Suspension,Under Warranty,5150,2950,9560,13.2,4.6,No,6,UPI
SRV-01634,2025-07-23,Jul,Mumbai,Andheri Service Hub,Polo,7.8,115121,Inspection,General Service,Out of Warranty,890,1750,3120,1.0,4.8,No,6,UPI
SRV-01635,2025-10-31,Oct,Pune,Baner Auto Care,Taigun,1.9,16350,Scheduled Maintenance,General Service,Out of Warranty,3120,2210,6290,3.3,4.7,No,7,Credit Card
SRV-01636,2025-04-21,Apr,Nashik,College Road Auto Care,Tiguan,6.6,80349,Repair,Engine,Out of Warranty,23390,4980,33480,16.6,4.4,No,7,UPI
SRV-01637,2025-12-15,Dec,Mumbai,Andheri Service Hub,Taigun,2.6,40074,Recall,Engine,Under Warranty,390,850,1460,10.2,3.9,Yes,3,Cash
SRV-01638,2025-05-29,May,Pune,Baner Auto Care,Polo,11.6,185000,Scheduled Maintenance,Engine,Under Warranty,2180,1750,4640,13.3,4.7,No,6,UPI
SRV-01639,2025-04-30,Apr,Pune,Baner Auto Care,Taigun,2.3,41261,Scheduled Maintenance,Brakes,Under Warranty,1410,1720,3690,5.9,4.4,No,3,Credit Card
SRV-01640,2025-06-13,Jun,Mumbai,Andheri Service Hub,Virtus,5.1,50550,Repair,Brakes,Out of Warranty,12490,5610,21360,15.0,3.7,No,9,UPI
SRV-01641,2025-04-07,Apr,Nashik,College Road Auto Care,Vento,10.2,131538,Emergency,Electrical,Out of Warranty,24230,8880,39070,28.8,3.9,No,2,UPI
SRV-01642,2025-11-06,Nov,Nagpur,Wardha Road Auto Care,Polo,5.5,49435,Emergency,Brakes,Out of Warranty,14540,6300,24590,21.4,3.8,No,7,Credit Card
SRV-01643,2025-09-12,Sep,Pune,Baner Auto Care,Polo,6.4,86808,Scheduled Maintenance,Air Conditioning,Out of Warranty,3440,1860,6250,8.0,3.4,Yes,9,Credit Card
SRV-01644,2025-06-11,Jun,Nashik,College Road Auto Care,Taigun,1.7,38179,Repair,Air Conditioning,Under Warranty,3190,2600,6830,12.4,5.0,No,8,Debit Card
SRV-01645,2025-01-06,Jan,Pune,Wakad Service Hub,Taigun,4.1,47757,Inspection,Air Conditioning,Out of Warranty,2110,1730,4530,5.1,4.9,No,10,Debit Card
SRV-01646,2025-08-06,Aug,Pune,Hadapsar Workshop,Taigun,5.0,68401,Scheduled Maintenance,General Service,Out of Warranty,7110,2340,11150,1.0,4.4,No,8,UPI
SRV-01647,2025-07-28,Jul,Pune,Baner Auto Care,Virtus,4.1,47301,Repair,General Service,Out of Warranty,8070,4800,15190,10.4,5.0,No,5,Debit Card
SRV-01648,2025-07-29,Jul,Nagpur,Wardha Road Auto Care,Vento,6.0,86100,Scheduled Maintenance,Brakes,Out of Warranty,4830,1790,7810,4.4,4.5,No,9,Cash
SRV-01649,2025-11-18,Nov,Mumbai,Thane Auto Care,Virtus,2.7,34496,Scheduled Maintenance,General Service,Under Warranty,2250,1310,4200,1.0,4.9,No,6,Credit Card
SRV-01650,2025-03-14,Mar,Pune,Hadapsar Workshop,Polo,5.3,79382,Scheduled Maintenance,General Service,Out of Warranty,2460,2990,6430,5.9,5.0,No,7,Net Banking
SRV-01651,2025-06-22,Jun,Nagpur,Hingna Service Hub,Virtus,1.5,22082,Scheduled Maintenance,General Service,Under Warranty,1360,1540,3420,3.1,5.0,No,3,Debit Card
SRV-01652,2025-07-17,Jul,Pune,Hadapsar Workshop,Virtus,0.1,5432,Repair,Electrical,Under Warranty,3270,2390,6680,14.8,3.5,No,11,Cash
SRV-01653,2025-09-12,Sep,Mumbai,Navi Mumbai Workshop,Polo,0.3,19667,Scheduled Maintenance,Electrical,Under Warranty,1270,1750,3560,10.6,4.1,No,6,UPI
SRV-01654,2025-11-29,Nov,Nagpur,Wardha Road Auto Care,Virtus,3.0,49895,Recall,Electrical,Under Warranty,390,720,1310,9.4,4.6,No,8,UPI
SRV-01655,2025-10-04,Oct,Pune,Wakad Service Hub,Polo,7.3,82049,Repair,Tyres/Suspension,Under Warranty,4950,3440,9900,19.1,3.9,No,2,UPI
SRV-01656,2025-01-19,Jan,Mumbai,Andheri Service Hub,Polo,4.5,71618,Scheduled Maintenance,General Service,Out of Warranty,3530,3000,7710,3.0,4.5,No,4,Debit Card
SRV-01657,2025-11-22,Nov,Pune,Hadapsar Workshop,Vento,4.2,29194,Repair,Tyres/Suspension,Under Warranty,4190,2410,7790,17.9,3.8,Yes,9,Net Banking
SRV-01658,2025-11-19,Nov,Nagpur,Wardha Road Auto Care,Tiguan,5.0,73002,Repair,Air Conditioning,Out of Warranty,19440,4340,28060,20.2,4.3,No,12,Credit Card
SRV-01659,2025-09-06,Sep,Nagpur,Hingna Service Hub,Taigun,5.7,87151,Inspection,Brakes,Out of Warranty,2050,1890,4650,11.9,4.4,No,4,UPI
SRV-01660,2025-01-08,Jan,Nagpur,Wardha Road Auto Care,Taigun,1.4,24265,Scheduled Maintenance,General Service,Under Warranty,1170,1070,2640,2.8,4.1,No,7,Credit Card
SRV-01661,2025-05-12,May,Mumbai,Navi Mumbai Workshop,Polo,9.3,107513,Repair,Tyres/Suspension,Out of Warranty,17280,6100,27590,19.6,4.8,No,11,Cash
SRV-01662,2025-10-01,Oct,Nagpur,Hingna Service Hub,Virtus,2.6,42870,Inspection,Engine,Out of Warranty,1740,1840,4220,4.9,4.3,No,5,Credit Card
SRV-01663,2025-05-27,May,Mumbai,Thane Auto Care,Virtus,4.0,37592,Scheduled Maintenance,General Service,Out of Warranty,5560,2160,9110,1.4,4.4,No,3,Cash
SRV-01664,2025-07-09,Jul,Mumbai,Andheri Service Hub,Tiguan,0.2,12533,Repair,Brakes,Under Warranty,5890,2860,10320,14.3,4.4,No,7,Credit Card
SRV-01665,2025-07-22,Jul,Mumbai,Navi Mumbai Workshop,Polo,7.5,80800,Emergency,Engine,Out of Warranty,29410,5770,41510,31.0,4.5,No,6,UPI
SRV-01666,2025-11-04,Nov,Mumbai,Navi Mumbai Workshop,Polo,8.1,115421,Scheduled Maintenance,General Service,Out of Warranty,2930,2380,6270,2.9,4.5,No,13,UPI
SRV-01667,2025-03-22,Mar,Mumbai,Andheri Service Hub,Vento,6.9,79405,Inspection,General Service,Out of Warranty,1070,2180,3840,1.4,4.3,No,2,Credit Card
SRV-01668,2025-07-30,Jul,Pune,Baner Auto Care,Tiguan,4.0,41876,Scheduled Maintenance,Electrical,Out of Warranty,6260,2210,9990,5.4,4.3,No,5,Credit Card
SRV-01669,2025-11-25,Nov,Pune,Wakad Service Hub,Polo,6.1,62298,Repair,Air Conditioning,Out of Warranty,11160,3590,17400,18.8,4.4,No,11,Debit Card
SRV-01670,2025-08-12,Aug,Mumbai,Navi Mumbai Workshop,Taigun,5.4,69250,Inspection,Tyres/Suspension,Out of Warranty,1260,1940,3780,5.6,4.9,No,7,UPI
SRV-01671,2025-01-02,Jan,Nagpur,Hingna Service Hub,Vento,5.8,94742,Inspection,General Service,Out of Warranty,1090,1530,3090,1.0,4.9,No,2,UPI
SRV-01672,2025-05-01,May,Nagpur,Wardha Road Auto Care,Polo,3.9,69699,Emergency,Electrical,Out of Warranty,17970,9190,32050,21.9,4.0,No,3,UPI
SRV-01673,2025-12-22,Dec,Pune,Wakad Service Hub,Vento,4.0,37717,Scheduled Maintenance,Electrical,Under Warranty,1530,1320,3360,8.7,4.8,No,14,Debit Card
SRV-01674,2025-05-29,May,Pune,Wakad Service Hub,Virtus,2.8,37824,Scheduled Maintenance,General Service,Under Warranty,1110,1230,2760,1.9,4.7,No,4,Cash
SRV-01675,2025-05-18,May,Mumbai,Thane Auto Care,Virtus,5.8,90337,Recall,General Service,Out of Warranty,760,900,1960,5.5,5.0,No,12,UPI
SRV-01676,2025-11-24,Nov,Mumbai,Thane Auto Care,Vento,2.9,39768,Emergency,Brakes,Under Warranty,6780,3620,12270,22.8,3.4,No,2,Debit Card
SRV-01677,2025-10-23,Oct,Pune,Wakad Service Hub,Vento,4.6,63521,Inspection,Brakes,Under Warranty,530,1040,1850,3.3,4.5,No,6,UPI
SRV-01678,2025-05-26,May,Nagpur,Hingna Service Hub,Taigun,3.2,44550,Emergency,Tyres/Suspension,Out of Warranty,19600,5780,29950,18.1,4.5,No,12,Debit Card
SRV-01679,2025-04-27,Apr,Pune,Baner Auto Care,Vento,4.4,45672,Repair,Brakes,Out of Warranty,12590,3980,19550,17.0,4.3,No,6,Cash
SRV-01680,2025-08-27,Aug,Pune,Hadapsar Workshop,Taigun,8.2,62030,Scheduled Maintenance,Tyres/Suspension,Out of Warranty,4440,3150,8960,7.9,4.7,No,2,Net Banking
SRV-01681,2025-08-26,Aug,Nashik,Ambad Service Hub,Taigun,4.4,54848,Repair,Air Conditioning,Out of Warranty,13480,3960,20580,9.4,4.5,No,5,Credit Card
SRV-01682,2025-03-30,Mar,Pune,Wakad Service Hub,Virtus,3.1,36699,Scheduled Maintenance,Air Conditioning,Out of Warranty,5440,2750,9660,5.9,4.6,No,5,UPI
SRV-01683,2025-04-27,Apr,Nashik,Ambad Service Hub,Taigun,3.4,14581,Scheduled Maintenance,General Service,Under Warranty,1130,1310,2880,2.3,5.0,No,2,UPI
SRV-01684,2025-07-07,Jul,Nashik,Ambad Service Hub,Tiguan,7.2,90868,Scheduled Maintenance,Tyres/Suspension,Out of Warranty,5820,2660,10010,8.2,4.9,No,7,Credit Card
SRV-01685,2025-04-17,Apr,Nagpur,Hingna Service Hub,Vento,8.0,116073,Scheduled Maintenance,General Service,Out of Warranty,1860,2640,5310,3.2,4.9,No,6,Net Banking
SRV-01686,2025-08-01,Aug,Mumbai,Thane Auto Care,Taigun,2.0,20946,Recall,Air Conditioning,Under Warranty,340,630,1140,10.3,4.3,No,12,UPI
SRV-01687,2025-08-30,Aug,Mumbai,Navi Mumbai Workshop,Vento,7.5,116922,Scheduled Maintenance,General Service,Under Warranty,1080,1740,3330,9.1,5.0,No,5,UPI
SRV-01688,2025-08-04,Aug,Pune,Hadapsar Workshop,Virtus,3.6,63730,Inspection,Tyres/Suspension,Out of Warranty,1720,1560,3870,7.6,3.9,No,2,UPI
SRV-01689,2025-09-03,Sep,Nagpur,Hingna Service Hub,Taigun,4.8,61625,Scheduled Maintenance,General Service,Out of Warranty,4070,2600,7870,2.2,5.0,No,9,UPI
SRV-01690,2025-11-18,Nov,Nashik,Ambad Service Hub,Tiguan,5.3,101397,Repair,Brakes,Under Warranty,7760,3400,13170,14.2,4.6,No,1,UPI
SRV-01691,2025-09-09,Sep,Mumbai,Thane Auto Care,Vento,8.9,112089,Repair,Brakes,Under Warranty,2630,3810,7600,13.9,3.7,No,4,UPI
SRV-01692,2025-02-13,Feb,Pune,Hadapsar Workshop,Polo,9.7,136467,Recall,Engine,Out of Warranty,1240,1280,2970,12.9,4.5,No,11,UPI
SRV-01693,2025-10-02,Oct,Pune,Wakad Service Hub,Virtus,6.9,72573,Scheduled Maintenance,General Service,Out of Warranty,3950,2430,7530,1.0,4.9,No,7,Debit Card
SRV-01694,2025-01-13,Jan,Mumbai,Andheri Service Hub,Taigun,4.9,66434,Scheduled Maintenance,Air Conditioning,Out of Warranty,5480,2080,8920,6.7,4.6,No,6,Cash
SRV-01695,2025-12-29,Dec,Nagpur,Wardha Road Auto Care,Virtus,4.1,73779,Repair,Air Conditioning,Out of Warranty,12130,4560,19690,13.7,5.0,No,3,Net Banking
SRV-01696,2025-10-10,Oct,Pune,Hadapsar Workshop,Taigun,4.6,49193,Inspection,Electrical,Under Warranty,410,1110,1790,6.4,4.7,No,6,Credit Card
SRV-01697,2025-09-27,Sep,Nashik,College Road Auto Care,Taigun,4.8,71919,Inspection,General Service,Out of Warranty,1060,1720,3280,2.9,5.0,No,10,Cash
SRV-01698,2025-06-16,Jun,Nashik,Ambad Service Hub,Taigun,1.2,26881,Scheduled Maintenance,General Service,Under Warranty,1830,1120,3480,1.3,5.0,No,1,UPI
SRV-01699,2025-06-25,Jun,Mumbai,Thane Auto Care,Virtus,2.6,36739,Scheduled Maintenance,General Service,Under Warranty,1000,1640,3120,3.0,4.7,No,1,Cash
SRV-01700,2025-09-22,Sep,Mumbai,Navi Mumbai Workshop,Vento,7.0,81300,Scheduled Maintenance,General Service,Out of Warranty,5280,2430,9100,2.5,4.7,No,4,UPI
SRV-01701,2025-04-19,Apr,Mumbai,Thane Auto Care,Taigun,2.0,36529,Recall,Electrical,Under Warranty,300,670,1140,8.3,4.6,No,5,Debit Card
SRV-01702,2025-04-20,Apr,Mumbai,Navi Mumbai Workshop,Taigun,7.3,140743,Repair,Electrical,Out of Warranty,13700,5420,22560,16.0,4.2,No,3,UPI
SRV-01703,2025-03-21,Mar,Pune,Baner Auto Care,Virtus,3.7,54392,Inspection,Air Conditioning,Out of Warranty,2130,1560,4350,3.9,5.0,No,4,UPI
SRV-01704,2025-08-21,Aug,Nagpur,Wardha Road Auto Care,Virtus,2.5,38150,Scheduled Maintenance,Electrical,Under Warranty,1770,1440,3790,10.1,5.0,No,11,UPI
SRV-01705,2025-09-28,Sep,Pune,Baner Auto Care,Virtus,1.4,26168,Repair,Air Conditioning,Under Warranty,2920,2650,6570,17.0,3.8,No,13,Credit Card
SRV-01706,2025-10-12,Oct,Nashik,College Road Auto Care,Tiguan,2.5,28644,Inspection,Electrical,Out of Warranty,2170,1350,4150,7.4,4.6,No,8,UPI
SRV-01707,2025-06-15,Jun,Pune,Baner Auto Care,Virtus,2.6,30030,Scheduled Maintenance,Tyres/Suspension,Out of Warranty,8200,2550,12680,6.0,4.2,No,18,UPI
SRV-01708,2025-01-05,Jan,Pune,Wakad Service Hub,Polo,2.1,29612,Inspection,Tyres/Suspension,Under Warranty,610,1560,2560,5.4,4.3,No,5,UPI
SRV-01709,2025-08-08,Aug,Pune,Baner Auto Care,Tiguan,1.0,10101,Scheduled Maintenance,Brakes,Under Warranty,1910,1240,3720,5.8,5.0,No,1,Debit Card
SRV-01710,2025-01-14,Jan,Mumbai,Thane Auto Care,Vento,7.1,70906,Repair,Air Conditioning,Out of Warranty,11200,5560,19780,12.7,4.5,No,7,Credit Card
SRV-01711,2025-09-25,Sep,Nashik,College Road Auto Care,Tiguan,5.3,68037,Scheduled Maintenance,Brakes,Out of Warranty,7040,2230,10940,3.2,4.8,No,8,UPI
SRV-01712,2025-01-07,Jan,Pune,Hadapsar Workshop,Tiguan,2.8,41461,Repair,General Service,Under Warranty,5180,2900,9530,10.5,3.7,No,14,UPI
SRV-01713,2025-12-01,Dec,Mumbai,Andheri Service Hub,Polo,1.8,33282,Repair,Engine,Under Warranty,4100,2830,8180,13.8,3.6,No,7,Credit Card
SRV-01714,2025-06-13,Jun,Pune,Hadapsar Workshop,Taigun,4.4,52653,Scheduled Maintenance,General Service,Under Warranty,1540,1660,3780,5.3,4.8,No,3,Net Banking
SRV-01715,2025-01-12,Jan,Nagpur,Hingna Service Hub,Vento,7.6,105757,Scheduled Maintenance,General Service,Out of Warranty,4810,3270,9530,10.0,4.4,No,6,Debit Card
SRV-01716,2025-10-27,Oct,Nashik,College Road Auto Care,Virtus,1.9,35917,Inspection,Brakes,Under Warranty,450,1080,1810,1.9,4.7,No,4,Credit Card
SRV-01717,2025-10-27,Oct,Nagpur,Hingna Service Hub,Virtus,0.5,16593,Scheduled Maintenance,General Service,Under Warranty,890,1180,2440,1.2,4.7,No,4,Debit Card
SRV-01718,2025-11-23,Nov,Mumbai,Navi Mumbai Workshop,Tiguan,4.3,56849,Repair,Engine,Under Warranty,6740,2490,10890,17.6,4.8,No,4,Credit Card
SRV-01719,2025-07-26,Jul,Mumbai,Andheri Service Hub,Taigun,6.9,76484,Repair,Engine,Out of Warranty,18630,5490,28460,27.0,4.2,No,3,Debit Card
SRV-01720,2025-10-01,Oct,Mumbai,Andheri Service Hub,Virtus,0.1,500,Scheduled Maintenance,General Service,Under Warranty,1210,1540,3240,3.0,4.3,No,18,Credit Card
SRV-01721,2025-12-10,Dec,Mumbai,Andheri Service Hub,Virtus,5.0,56518,Scheduled Maintenance,Electrical,Out of Warranty,5410,2030,8780,8.7,4.2,No,3,Cash
SRV-01722,2025-07-22,Jul,Mumbai,Navi Mumbai Workshop,Taigun,2.2,36165,Inspection,General Service,Under Warranty,380,1180,1840,2.0,5.0,No,8,UPI
SRV-01723,2025-03-15,Mar,Nashik,College Road Auto Care,Virtus,2.4,26160,Inspection,General Service,Under Warranty,340,1060,1650,1.0,5.0,No,6,Debit Card
SRV-01724,2025-12-19,Dec,Mumbai,Navi Mumbai Workshop,Taigun,1.4,17275,Scheduled Maintenance,General Service,Under Warranty,1070,1030,2480,6.2,4.6,No,3,Debit Card
SRV-01725,2025-10-24,Oct,Pune,Hadapsar Workshop,Virtus,1.0,8884,Recall,General Service,Under Warranty,290,660,1120,8.5,4.4,No,6,Cash
SRV-01726,2025-11-13,Nov,Pune,Wakad Service Hub,Taigun,4.7,51947,Repair,Engine,Under Warranty,4970,3050,9460,16.3,4.1,No,7,UPI
SRV-01727,2025-09-14,Sep,Nashik,College Road Auto Care,Taigun,4.3,43227,Repair,Electrical,Under Warranty,3310,3160,7630,18.0,4.0,No,7,UPI
SRV-01728,2025-11-07,Nov,Mumbai,Andheri Service Hub,Polo,8.5,108026,Scheduled Maintenance,General Service,Under Warranty,1310,1500,3320,4.0,4.8,No,4,Cash
SRV-01729,2025-09-30,Sep,Nashik,College Road Auto Care,Polo,3.8,70241,Inspection,General Service,Out of Warranty,870,2380,3840,6.1,4.2,No,3,Cash
SRV-01730,2025-07-25,Jul,Pune,Hadapsar Workshop,Vento,4.5,63573,Scheduled Maintenance,General Service,Out of Warranty,2610,3440,7140,7.5,4.9,No,6,Cash
SRV-01731,2025-02-26,Feb,Mumbai,Thane Auto Care,Polo,8.4,137331,Emergency,Brakes,Out of Warranty,18510,6190,29150,23.5,4.2,No,7,UPI
SRV-01732,2025-05-23,May,Nagpur,Wardha Road Auto Care,Virtus,6.1,72900,Repair,Tyres/Suspension,Out of Warranty,13150,4190,20460,13.3,4.9,No,12,UPI
SRV-01733,2025-07-31,Jul,Pune,Baner Auto Care,Virtus,2.9,48483,Inspection,Engine,Under Warranty,670,910,1860,9.2,4.5,No,5,UPI
SRV-01734,2025-07-12,Jul,Pune,Wakad Service Hub,Vento,4.8,81396,Repair,Electrical,Under Warranty,3500,2610,7210,14.1,4.7,No,7,Net Banking
SRV-01735,2025-08-24,Aug,Mumbai,Andheri Service Hub,Virtus,4.6,59117,Scheduled Maintenance,General Service,Under Warranty,1370,1270,3120,7.5,5.0,No,3,Credit Card
SRV-01736,2025-02-27,Feb,Nagpur,Hingna Service Hub,Polo,7.0,78796,Emergency,Electrical,Out of Warranty,26730,8040,41030,21.8,4.0,No,4,Net Banking
SRV-01737,2025-01-17,Jan,Pune,Wakad Service Hub,Tiguan,2.8,34055,Repair,General Service,Out of Warranty,17540,5420,27090,13.4,4.4,No,4,Credit Card
SRV-01738,2025-05-22,May,Nagpur,Hingna Service Hub,Taigun,3.7,67731,Scheduled Maintenance,General Service,Out of Warranty,4760,1790,7730,7.1,4.8,No,7,UPI
SRV-01739,2025-10-11,Oct,Pune,Wakad Service Hub,Virtus,1.7,37864,Scheduled Maintenance,Engine,Under Warranty,2510,1130,4300,11.7,4.7,No,10,Debit Card
SRV-01740,2025-01-02,Jan,Pune,Wakad Service Hub,Taigun,4.6,63205,Scheduled Maintenance,General Service,Out of Warranty,3040,3320,7500,5.2,4.4,No,13,Net Banking
SRV-01741,2025-07-14,Jul,Pune,Hadapsar Workshop,Virtus,0.5,12793,Scheduled Maintenance,General Service,Out of Warranty,2890,2540,6410,1.0,5.0,No,3,UPI
SRV-01742,2025-01-22,Jan,Pune,Hadapsar Workshop,Polo,6.1,73520,Repair,Engine,Out of Warranty,14350,4920,22740,16.0,4.2,No,4,Credit Card
SRV-01743,2025-05-23,May,Pune,Baner Auto Care,Virtus,4.0,18174,Scheduled Maintenance,General Service,Under Warranty,1470,1920,4000,6.8,4.8,No,2,Net Banking
SRV-01744,2025-07-10,Jul,Nagpur,Hingna Service Hub,Taigun,4.2,64634,Scheduled Maintenance,General Service,Out of Warranty,3770,1950,6750,4.0,4.4,No,3,UPI
SRV-01745,2025-04-13,Apr,Nagpur,Hingna Service Hub,Vento,9.1,124099,Scheduled Maintenance,Brakes,Out of Warranty,3060,2780,6890,7.0,4.6,No,3,Debit Card
SRV-01746,2025-01-29,Jan,Mumbai,Andheri Service Hub,Tiguan,4.7,63339,Repair,Brakes,Under Warranty,4340,2380,7930,13.9,4.7,No,7,Cash
SRV-01747,2025-06-02,Jun,Mumbai,Navi Mumbai Workshop,Taigun,1.9,23750,Repair,Engine,Out of Warranty,14910,4630,23060,15.5,3.9,No,9,Debit Card
SRV-01748,2025-11-08,Nov,Mumbai,Thane Auto Care,Taigun,5.5,56598,Scheduled Maintenance,Engine,Out of Warranty,9070,2680,13860,11.1,4.0,No,11,Debit Card
SRV-01749,2025-06-20,Jun,Nagpur,Wardha Road Auto Care,Taigun,1.3,12405,Scheduled Maintenance,Brakes,Under Warranty,1990,1500,4120,4.9,4.9,No,9,Credit Card
SRV-01750,2025-05-21,May,Nagpur,Wardha Road Auto Care,Vento,3.7,39390,Inspection,Engine,Out of Warranty,1950,1480,4050,10.7,4.3,No,2,UPI
SRV-01751,2025-11-22,Nov,Mumbai,Thane Auto Care,Polo,1.6,22606,Scheduled Maintenance,General Service,Under Warranty,1070,1480,3010,3.3,4.9,No,10,UPI
SRV-01752,2025-05-26,May,Mumbai,Navi Mumbai Workshop,Vento,10.2,103239,Inspection,General Service,Out of Warranty,1020,1770,3290,7.1,3.9,No,5,Debit Card
SRV-01753,2025-01-26,Jan,Pune,Wakad Service Hub,Taigun,2.6,15778,Repair,Brakes,Under Warranty,4380,2380,7980,14.2,4.5,No,12,UPI
SRV-01754,2025-04-25,Apr,Pune,Wakad Service Hub,Vento,9.3,96089,Repair,Electrical,Out of Warranty,7390,5540,15260,14.6,4.3,No,4,Cash
SRV-01755,2025-06-14,Jun,Pune,Baner Auto Care,Taigun,2.5,39096,Repair,Air Conditioning,Under Warranty,3500,3590,8370,15.2,4.4,No,4,Net Banking
SRV-01756,2025-04-25,Apr,Pune,Baner Auto Care,Taigun,4.8,65991,Scheduled Maintenance,General Service,Out of Warranty,6600,2150,10320,1.0,4.8,No,4,UPI
SRV-01757,2025-08-09,Aug,Pune,Baner Auto Care,Tiguan,4.9,54810,Repair,Brakes,Out of Warranty,11140,3540,17320,17.4,4.1,No,10,UPI
SRV-01758,2025-06-14,Jun,Mumbai,Thane Auto Care,Taigun,3.6,38440,Scheduled Maintenance,General Service,Under Warranty,1590,1340,3460,6.6,4.8,No,1,Debit Card
SRV-01759,2025-06-01,Jun,Nagpur,Wardha Road Auto Care,Vento,5.3,61925,Scheduled Maintenance,Brakes,Out of Warranty,3930,4000,9360,5.6,5.0,No,9,UPI
